RA,Dec
5.83319215953119,30.22095762930331
5.832725741149417,30.224874880753006
5.832934432839187,30.223731573305564
5.8330731316564846,30.22144365248997
5.832607150654988,30.2253715885961
5.8328158178042235,30.224229433759792
5.832954605233363,30.22194643597763
5.833163219708353,30.220804713989505
5.832698091755183,30.22473844110596
5.832836913482604,30.22245947074403
5.8330455461966535,30.221319780298725
5.83318428657572,30.219041698201703
5.832789072906331,30.22413096330567
5.832927914958452,30.221856339207633
5.833066637849231,30.2195814315973
5.832671792726621,30.224678478332677
5.832810659450383,30.22240789150064
5.833019314394463,30.221272388657773
5.833158099362839,30.219002678516368
5.832693846454492,30.222975301152726
5.832902583852044,30.22184267800443
5.833041352797746,30.21957615333429
5.832578000587416,30.223554678369133
5.832716833076289,30.221291890754102
5.8328556640998,30.21903054348065
5.8330643016190304,30.21789966790338
5.832600996584396,30.221895898001044
5.83280967958881,30.22076674285879
5.832948532782917,30.218509734514313
5.832485565230971,30.22251489113007
5.832694266267814,30.221387740518843
5.832833145771764,30.219134762140545
5.833041807263629,30.218008066883936
5.832579800633409,30.2220206605736
5.832718664121732,30.219770842357157
5.8329274088151015,30.218647015470303
5.832535080101068,30.22379643253682
5.8327438197694494,30.222673321075785
5.832812937318166,30.219305716376468
5.832951811940769,30.21706166693897
5.832560000767429,30.222221695891594
5.832768733004736,30.22110089337085
5.832977462404054,30.21998022763497
5.833116376434027,30.217740213890174
5.832724938598887,30.222908002028845
5.8329337433465875,30.221790061756806
5.833142481052594,30.22067140809513
5.833281380403948,30.21843455593168
5.833698817064713,30.216199156586836
5.833238629009014,30.220257092851348
5.833377541085303,30.218024556961144
5.833586245234561,30.216908505470027
5.833125982213561,30.22098100944809
5.83319517515976,30.21763931050073
5.833403886697002,30.216525428314235
5.832944077704961,30.220609239908462
5.83315284708175,30.21949707108691
5.833291786193046,30.217273166221577
5.832763072175402,30.22025175254205
5.833041608972866,30.22025175254205
5.832831571493306,30.21248642986694
5.832481013435076,30.202513460678045
5.832374013467488,30.180672876861202
5.832121317971205,30.15660882715078
5.83228717112972,30.139171824938202
5.832330467585512,30.104270560671335
5.832415481552089,30.08569686182413
5.8325113347157735,30.051836319656633
5.832668213595219,30.0190325878385
5.832368303423168,30.010207305185094
5.832583350561444,29.97847108769197
5.832352300512663,29.97075818805111
5.8321922010306215,29.948817906308285
5.832100395172396,29.92797261209507
5.832518611093712,29.91482053172844
5.832566999844039,29.896155264300567
5.832476549252953,29.890660712881576
5.832594258089812,29.873087692871508
5.832131552427371,29.862112109091097
5.832690100614787,29.85111388657638
