Az (Rot),El (Rot),Time
174.8500061,81.51999664,12:03:42
174.8800049,81.51999664,12:03:43
174.9100037,81.52999878,12:03:44
174.9299927,81.52999878,12:03:45
174.9600067,81.52999878,12:03:46
174.9799957,81.52999878,12:03:47
175.0200043,81.52999878,12:03:48
175.0500031,81.52999878,12:03:49
175.0700073,81.52999878,12:03:50
175.1000061,81.52999878,12:03:51
175.1100006,81.52999878,12:03:52
175.1499939,81.52999878,12:03:53
175.1799927,81.52999878,12:03:54
175.1999969,81.52999878,12:03:55
175.2299957,81.52999878,12:03:56
175.25,81.52999878,12:03:57
175.2799988,81.52999878,12:03:58
175.3099976,81.52999878,12:03:59
175.3200073,81.52999878,12:04:00
175.3600006,81.52999878,12:04:01
175.3800049,81.52999878,12:04:02
175.4299927,81.52999878,12:04:03
175.4600067,81.52999878,12:04:04
175.4799957,81.52999878,12:04:05
175.5,81.52999878,12:04:06
175.6600037,81.52999878,12:04:07
176.1900024,81.54000092,12:04:08
176.7200012,81.54000092,12:04:09
176.9900055,81.55000305,12:04:10
177.5099945,81.55000305,12:04:11
177.7700043,81.55000305,12:04:12
178.3000031,81.55999756,12:04:13
178.8500061,81.55999756,12:04:14
179.1199951,81.55999756,12:04:15
179.6499939,81.55999756,12:04:16
179.9700012,81.55999756,12:04:17
180.5,81.55999756,12:04:18
181.0399933,81.55999756,12:04:19
181.3099976,81.55999756,12:04:20
181.8399963,81.55999756,12:04:21
182.1100006,81.55999756,12:04:22
182.6300049,81.55999756,12:04:23
183.1300049,81.55000305,12:04:24
183.3500061,81.55000305,12:04:25
183.8699951,81.55000305,12:04:26
184.1399994,81.54000092,12:04:27
184.6600037,81.54000092,12:04:28
185.1799927,81.52999878,12:04:29
185.4400024,81.52999878,12:04:30
185.9499969,81.51999664,12:04:31
186.2100067,81.51999664,12:04:32
186.7400055,81.51000214,12:04:33
187.2700043,81.5,12:04:34
187.5200043,81.5,12:04:35
188.0399933,81.48999786,12:04:36
188.3000031,81.48000336,12:04:37
188.8000031,81.47000122,12:04:38
189.3300018,81.45999908,12:04:39
189.5899963,81.45999908,12:04:40
190.0899963,81.44999695,12:04:41
190.3600006,81.44000244,12:04:42
190.8699951,81.43000031,12:04:43
191.3699951,81.41000366,12:04:44
191.6300049,81.41000366,12:04:45
192.1300049,81.38999939,12:04:46
192.3999939,81.37999725,12:04:47
192.8899994,81.37000275,12:04:48
193.4100037,81.34999847,12:04:49
193.6499939,81.33999634,12:04:50
194.1399994,81.33000183,12:04:51
194.8999939,81.30000305,12:04:52
195.3999939,81.27999878,12:04:54
195.6499939,81.26999664,12:04:55
196.1399994,81.25,12:04:56
196.3899994,81.23999786,12:04:57
196.8699951,81.22000122,12:04:58
197.3600006,81.19999695,12:04:59
197.6000061,81.19000244,12:05:00
198.0800018,81.16999817,12:05:01
198.3300018,81.16000366,12:05:02
198.7899933,81.13999939,12:05:03
199.2400055,81.11000061,12:05:04
199.4299927,81.09999847,12:05:05
199.8099976,81.08999634,12:05:06
199.9900055,81.08000183,12:05:07
200.3200073,81.05999756,12:05:08
200.6199951,81.05000305,12:05:09
200.7599945,81.04000092,12:05:10
201.0299988,81.01999664,12:05:11
201.1499939,81.01999664,12:05:12
201.3699951,81.01000214,12:05:13
201.5899963,81,12:05:14
201.6900024,80.98999786,12:05:15
201.8699951,80.98000336,12:05:16
201.9700012,80.98000336,12:05:17
202.1399994,80.97000122,12:05:18
202.2899933,80.95999908,12:05:19
202.3600006,80.94999695,12:05:20
202.5,80.94999695,12:05:21
202.5700073,80.94000244,12:05:22
202.6900024,80.94000244,12:05:23
202.8099976,80.93000031,12:05:24
202.8600006,80.93000031,12:05:25
202.9700012,80.91999817,12:05:26
203.0200043,80.91999817,12:05:27
203.1100006,80.91000366,12:05:28
203.1999969,80.91000366,12:05:29
203.2400055,80.91000366,12:05:30
203.3200073,80.90000153,12:05:31
203.3600006,80.90000153,12:05:32
203.4400024,80.90000153,12:05:33
203.5099945,80.88999939,12:05:34
203.5399933,80.88999939,12:05:35
203.6000061,80.88999939,12:05:36
203.6300049,80.87999725,12:05:37
203.6900024,80.87999725,12:05:38
203.75,80.87999725,12:05:39
203.7799988,80.87999725,12:05:40
203.8300018,80.87000275,12:05:41
203.8500061,80.87000275,12:05:42
203.8999939,80.87000275,12:05:43
203.9499969,80.87000275,12:05:44
203.9700012,80.87000275,12:05:45
204.0200043,80.86000061,12:05:46
204.0399933,80.86000061,12:05:47
204.0800018,80.86000061,12:05:48
204.1199951,80.86000061,12:05:49
204.1399994,80.86000061,12:05:50
204.1799927,80.84999847,12:05:51
204.1999969,80.84999847,12:05:52
204.2400055,80.84999847,12:05:53
204.2799988,80.84999847,12:05:54
204.2899933,80.84999847,12:05:55
204.3200073,80.83999634,12:05:56
204.3399963,80.83999634,12:05:57
204.3800049,80.83999634,12:05:58
204.4199982,80.83999634,12:05:59
204.4299927,80.83999634,12:06:00
204.4600067,80.83999634,12:06:01
204.4900055,80.83000183,12:06:02
204.5099945,80.83000183,12:06:03
204.5500031,80.83000183,12:06:04
204.5599976,80.83000183,12:06:05
204.5899963,80.83000183,12:06:06
204.6199951,80.83000183,12:06:07
204.6300049,80.83000183,12:06:08
204.6699982,80.81999969,12:06:09
204.6799927,80.81999969,12:06:10
204.7100067,80.81999969,12:06:11
204.7200012,80.81999969,12:06:12
204.75,80.81999969,12:06:13
204.7799988,80.81999969,12:06:14
204.8000031,80.80999756,12:06:15
204.8300018,80.80999756,12:06:16
204.8399963,80.80999756,12:06:17
204.8699951,80.80999756,12:06:18
204.8999939,80.80999756,12:06:19
204.9100037,80.80999756,12:06:20
204.9400024,80.80999756,12:06:21
204.9600067,80.80999756,12:06:22
204.9799957,80.80000305,12:06:23
205.0099945,80.80000305,12:06:24
205.0299988,80.80000305,12:06:25
205.0599976,80.80000305,12:06:26
205.0700073,80.80000305,12:06:27
205.1000061,80.80000305,12:06:28
205.1199951,80.79000092,12:06:29
205.1300049,80.77999878,12:06:30
205.1100006,80.76000214,12:06:31
205.1000061,80.75,12:06:32
205.0700073,80.72000122,12:06:33
205.0399933,80.69999695,12:06:34
205.0099945,80.68000031,12:06:35
204.9400024,80.63999939,12:06:36
204.9199982,80.62999725,12:06:37
204.8600006,80.59999847,12:06:38
204.8300018,80.56999969,12:06:39
204.8200073,80.55999756,12:06:40
204.7799988,80.54000092,12:06:41
204.7700043,80.52999878,12:06:42
204.75,80.51000214,12:06:43
204.7400055,80.48999786,12:06:44
204.7299957,80.48000336,12:06:45
204.7200012,80.45999908,12:06:46
204.7200012,80.44999695,12:06:47
204.7100067,80.44000244,12:06:48
204.7100067,80.43000031,12:06:49
204.7100067,80.41999817,12:06:50
204.7100067,80.41000366,12:06:51
204.7100067,80.40000153,12:06:52
204.7100067,80.38999939,12:06:53
204.7200012,80.37999725,12:06:54
204.7299957,80.37999725,12:06:55
204.7400055,80.37000275,12:06:56
204.7400055,80.36000061,12:06:57
204.75,80.36000061,12:06:58
204.7599945,80.34999847,12:06:59
204.7700043,80.34999847,12:07:00
204.7899933,80.33999634,12:07:01
204.7899933,80.33999634,12:07:02
204.8099976,80.33000183,12:07:03
204.8200073,80.31999969,12:07:04
204.8300018,80.31999969,12:07:05
204.8500061,80.31999969,12:07:06
204.8600006,80.30999756,12:07:07
204.8800049,80.30999756,12:07:08
204.8999939,80.30000305,12:07:09
204.9100037,80.30000305,12:07:10
204.9299927,80.30000305,12:07:11
204.9299927,80.29000092,12:07:12
204.9499969,80.29000092,12:07:13
204.9799957,80.29000092,12:07:14
204.9900055,80.29000092,12:07:15
205.0099945,80.27999878,12:07:16
205.0200043,80.27999878,12:07:17
205.0399933,80.27999878,12:07:18
205.0599976,80.26999664,12:07:19
205.0700073,80.26999664,12:07:20
205.0899963,80.26999664,12:07:21
205.1100006,80.26999664,12:07:22
205.1300049,80.26000214,12:07:23
205.1499939,80.26000214,12:07:24
205.1699982,80.26000214,12:07:25
205.1900024,80.26000214,12:07:26
205.1999969,80.26000214,12:07:27
205.2299957,80.25,12:07:28
205.25,80.25,12:07:29
205.2599945,80.25,12:07:30
205.2799988,80.25,12:07:31
205.3200073,80.23999786,12:07:32
205.3500061,80.23999786,12:07:33
205.3500061,80.23999786,12:07:34
205.3800049,80.23999786,12:07:35
205.3899994,80.23999786,12:07:37
205.4199982,80.23999786,12:07:38
205.4400024,80.23000336,12:07:39
205.4600067,80.23000336,12:07:40
205.4799957,80.23000336,12:07:41
205.4900055,80.23000336,12:07:42
205.5099945,80.23000336,12:07:43
205.5399933,80.23000336,12:07:44
205.5500031,80.22000122,12:07:45
205.5800018,80.22000122,12:07:46
205.5899963,80.22000122,12:07:47
205.6199951,80.22000122,12:07:48
205.6399994,80.22000122,12:07:49
205.6600037,80.22000122,12:07:50
205.6799927,80.20999908,12:07:51
205.6999969,80.20999908,12:07:52
205.7200012,80.20999908,12:07:53
205.7400055,80.20999908,12:07:54
205.75,80.20999908,12:07:55
205.7799988,80.20999908,12:07:56
205.7899933,80.19999695,12:07:57
205.8200073,80.19999695,12:07:58
205.8399963,80.19999695,12:07:59
205.8500061,80.19999695,12:08:00
205.8800049,80.19999695,12:08:01
205.8999939,80.19999695,12:08:02
205.9199982,80.19000244,12:08:03
205.9400024,80.19000244,12:08:04
205.9600067,80.19000244,12:08:05
205.9799957,80.19000244,12:08:06
206,80.19000244,12:08:07
206.0200043,80.19000244,12:08:08
206.0500031,80.18000031,12:08:09
206.0599976,80.18000031,12:08:10
206.0800018,80.18000031,12:08:11
206.1000061,80.18000031,12:08:12
206.1199951,80.18000031,12:08:13
206.1499939,80.16999817,12:08:14
206.1600037,80.16999817,12:08:15
206.1799927,80.16999817,12:08:16
206.1999969,80.16999817,12:08:17
206.2200012,80.16999817,12:08:18
206.25,80.16999817,12:08:19
206.2599945,80.16999817,12:08:20
206.2899933,80.16000366,12:08:21
206.3000031,80.16000366,12:08:22
206.3200073,80.16000366,12:08:23
206.3399963,80.16000366,12:08:24
206.3600006,80.16000366,12:08:25
206.3800049,80.16000366,12:08:26
206.3899994,80.15000153,12:08:27
206.4199982,80.15000153,12:08:28
206.4400024,80.15000153,12:08:29
206.4499969,80.15000153,12:08:30
206.4799957,80.15000153,12:08:31
206.4900055,80.15000153,12:08:32
206.5200043,80.13999939,12:08:33
206.5399933,80.13999939,12:08:34
206.5500031,80.13999939,12:08:35
206.5800018,80.13999939,12:08:36
206.5899963,80.13999939,12:08:37
206.6199951,80.13999939,12:08:38
206.6399994,80.12999725,12:08:39
206.6600037,80.12999725,12:08:40
206.6799927,80.12999725,12:08:41
206.6900024,80.12999725,12:08:42
206.7200012,80.12999725,12:08:43
206.7400055,80.12999725,12:08:44
206.75,80.12000275,12:08:45
206.7799988,80.12000275,12:08:46
206.7899933,80.12000275,12:08:47
206.8200073,80.12000275,12:08:48
206.8399963,80.12000275,12:08:49
206.8500061,80.12000275,12:08:50
206.8800049,80.11000061,12:08:51
206.8899994,80.11000061,12:08:52
206.6999969,80.12999725,12:08:53
206.3500061,80.15000153,12:08:54
206.1399994,80.16999817,12:08:55
205.7400055,80.19999695,12:08:56
205.5200043,80.20999908,12:08:57
205.1000061,80.23999786,12:08:58
204.6699982,80.26999664,12:08:59
204.4499969,80.27999878,12:09:00
204.0200043,80.30999756,12:09:01
203.8099976,80.31999969,12:09:02
203.3800049,80.34999847,12:09:03
202.9499969,80.37999725,12:09:04
202.7299957,80.38999939,12:09:05
202.2899933,80.41999817,12:09:06
202.0700073,80.43000031,12:09:07
201.6399994,80.45999908,12:09:08
201.1799927,80.48000336,12:09:09
200.9700012,80.48999786,12:09:10
200.5200043,80.51999664,12:09:11
200.3000031,80.52999878,12:09:12
199.8500061,80.55999756,12:09:13
199.3899994,80.58000183,12:09:14
199.1699982,80.58999634,12:09:15
198.6999969,80.61000061,12:09:16
198.4799957,80.62000275,12:09:17
198.0399933,80.65000153,12:09:18
197.5700073,80.66999817,12:09:19
197.3399963,80.68000031,12:09:20
196.8699951,80.69999695,12:09:21
196.6399994,80.70999908,12:09:22
196.1799927,80.73000336,12:09:23
195.7100067,80.75,12:09:24
195.4799957,80.76000214,12:09:25
195,80.77999878,12:09:26
194.7700043,80.79000092,12:09:27
194.3000031,80.80000305,12:09:28
193.8099976,80.81999969,12:09:29
193.5800018,80.83000183,12:09:30
193.1000061,80.84999847,12:09:31
192.8699951,80.84999847,12:09:32
192.3899994,80.87000275,12:09:33
191.8999939,80.87999725,12:09:34
191.6699982,80.88999939,12:09:35
191.1699982,80.90000153,12:09:36
190.9400024,80.91000366,12:09:37
190.4600067,80.91999817,12:09:38
189.9600067,80.94000244,12:09:39
189.7299957,80.94000244,12:09:40
189.2299957,80.94999695,12:09:41
188.9900055,80.95999908,12:09:42
188.5599976,80.97000122,12:09:43
188.1699982,80.98000336,12:09:44
187.9900055,80.98000336,12:09:45
187.6600037,80.98999786,12:09:46
187.5,80.98999786,12:09:47
187.2200012,81,12:09:48
186.9700012,81,12:09:49
186.8500061,81,12:09:50
186.6199951,81.01000214,12:09:51
186.5099945,81.01000214,12:09:52
186.3200073,81.01000214,12:09:53
186.1499939,81.01000214,12:09:54
186.0800018,81.01000214,12:09:55
185.9299927,81.01999664,12:09:56
185.8699951,81.01999664,12:09:57
185.7599945,81.01999664,12:09:58
185.6399994,81.01999664,12:09:59
185.5899963,81.01999664,12:10:00
185.5,81.01999664,12:10:01
185.4600067,81.01999664,12:10:02
185.3899994,81.01999664,12:10:03
185.3300018,81.02999878,12:10:04
185.3099976,81.02999878,12:10:05
185.2599945,81.02999878,12:10:06
185.2299957,81.02999878,12:10:07
185.1799927,81.02999878,12:10:08
185.1499939,81.02999878,12:10:09
185.1399994,81.02999878,12:10:10
185.1100006,81.02999878,12:10:11
185.1000061,81.02999878,12:10:12
185.0899963,81.02999878,12:10:13
185.0599976,81.02999878,12:10:14
185.0500031,81.02999878,12:10:15
185.0500031,81.02999878,12:10:16
185.0500031,81.02999878,12:10:17
185.0500031,81.02999878,12:10:19
185.0500031,81.02999878,12:10:20
185.0500031,81.02999878,12:10:21
185.0500031,81.02999878,12:10:22
185.0500031,81.02999878,12:10:23
185.0599976,81.02999878,12:10:24
185.0700073,81.02999878,12:10:25
185.0800018,81.02999878,12:10:26
185.0899963,81.02999878,12:10:27
185.1000061,81.02999878,12:10:28
185.1100006,81.02999878,12:10:29
185.1199951,81.02999878,12:10:30
185.1399994,81.02999878,12:10:31
185.1499939,81.02999878,12:10:32
185.1699982,81.02999878,12:10:33
185.1900024,81.02999878,12:10:34
185.1900024,81.02999878,12:10:35
185.3800049,81.30000305,12:10:36
185.2299957,81.02999878,12:10:37
185.25,81.01999664,12:10:38
185.2700043,81.01999664,12:10:39
185.2799988,81.01999664,12:10:40
185.3000031,81.01000214,12:10:41
185.3099976,81.01000214,12:10:42
185.3399963,81.01000214,12:10:43
185.3699951,81.01000214,12:10:44
185.3800049,81.01000214,12:10:45
185.3999939,81.01000214,12:10:46
185.4100037,81.01000214,12:10:47
185.4400024,81.01000214,12:10:48
185.4700012,81.01000214,12:10:49
185.4799957,81.01000214,12:10:50
185.5099945,81.01000214,12:10:51
185.5200043,81.01000214,12:10:52
185.5399933,81.01000214,12:10:53
185.5800018,81.01000214,12:10:54
185.5899963,81.01000214,12:10:55
185.6199951,81.01000214,12:10:56
185.6399994,81.01000214,12:10:57
185.6600037,81.01000214,12:10:58
185.6900024,81.01000214,12:10:59
185.6999969,81.01000214,12:11:00
185.7400055,81.01000214,12:11:01
185.75,81.01000214,12:11:02
185.7799988,81.01000214,12:11:03
185.8099976,81.01000214,12:11:04
185.8200073,81.01000214,12:11:05
185.8500061,81.01000214,12:11:06
185.8600006,81.01000214,12:11:07
185.8899994,81.01000214,12:11:08
185.9199982,81.01000214,12:11:09
185.9299927,81.01000214,12:11:10
185.9499969,81.01000214,12:11:11
185.9700012,81.01000214,12:11:12
186,81.01000214,12:11:13
186.0299988,81.01000214,12:11:14
186.0399933,81.01000214,12:11:15
186.0700073,81,12:11:16
186.0800018,81,12:11:17
186.1100006,81,12:11:18
186.1399994,81,12:11:19
186.1600037,81,12:11:20
186.1799927,81,12:11:21
186.1999969,81,12:11:22
186.2299957,81,12:11:23
186.2899933,81,12:11:24
186.3099976,80.98999786,12:11:25
186.3099976,80.94999695,12:11:26
186.3200073,80.93000031,12:11:27
186.3200073,80.88999939,12:11:28
186.3300018,80.86000061,12:11:29
186.3300018,80.83999634,12:11:30
186.3300018,80.80999756,12:11:31
186.3300018,80.79000092,12:11:32
186.3300018,80.76000214,12:11:33
186.3399963,80.73999786,12:11:34
186.3500061,80.72000122,12:11:35
186.3699951,80.69999695,12:11:36
186.3800049,80.69000244,12:11:37
186.3899994,80.66999817,12:11:38
186.3899994,80.66000366,12:11:39
186.3899994,80.65000153,12:11:40
186.3999939,80.62999725,12:11:41
186.3999939,80.62999725,12:11:42
186.4199982,80.61000061,12:11:43
186.4400024,80.59999847,12:11:44
186.4499969,80.59999847,12:11:45
186.4799957,80.58999634,12:11:46
186.5,80.58000183,12:11:47
186.5200043,80.58000183,12:11:48
186.5500031,80.56999969,12:11:49
186.5599976,80.56999969,12:11:50
186.5899963,80.55999756,12:11:51
186.6100006,80.55999756,12:11:52
186.6300049,80.55000305,12:11:53
186.6600037,80.55000305,12:11:54
186.6699982,80.54000092,12:11:55
186.7100067,80.54000092,12:11:56
186.7299957,80.54000092,12:11:57
186.75,80.52999878,12:11:58
186.7799988,80.52999878,12:11:59
186.7899933,80.52999878,12:12:00
186.8200073,80.52999878,12:12:01
186.8399963,80.51999664,12:12:02
186.8600006,80.51999664,12:12:03
186.8899994,80.51999664,12:12:04
186.8999939,80.51999664,12:12:05
186.9199982,80.51999664,12:12:06
186.9299927,80.51999664,12:12:07
186.9700012,80.51000214,12:12:08
187,80.51000214,12:12:09
187.0099945,80.51000214,12:12:10
187.0399933,80.51000214,12:12:11
187.0500031,80.51000214,12:12:12
187.0899963,80.51000214,12:12:13
187.1100006,80.51000214,12:12:14
187.1199951,80.5,12:12:15
187.1600037,80.5,12:12:16
187.1699982,80.5,12:12:17
187.1999969,80.5,12:12:18
187.2299957,80.5,12:12:19
187.2400055,80.5,12:12:20
187.2700043,80.5,12:12:21
187.2899933,80.5,12:12:22
187.3200073,80.5,12:12:23
187.3399963,80.5,12:12:24
187.3600006,80.5,12:12:25
187.3899994,80.48999786,12:12:26
187.3999939,80.48999786,12:12:27
187.4199982,80.48999786,12:12:28
187.4499969,80.48999786,12:12:29
187.4700012,80.48999786,12:12:30
187.5,80.48999786,12:12:31
187.5099945,80.48999786,12:12:32
187.5399933,80.48999786,12:12:33
187.5599976,80.48999786,12:12:34
187.5800018,80.48999786,12:12:35
187.6199951,80.48999786,12:12:36
187.6300049,80.48999786,12:12:37
187.6499939,80.48999786,12:12:38
187.6799927,80.48999786,12:12:39
187.6999969,80.48999786,12:12:40
187.7200012,80.48000336,12:12:41
187.7400055,80.48000336,12:12:42
187.7700043,80.48000336,12:12:43
187.8000031,80.48000336,12:12:44
187.8099976,80.48000336,12:12:45
187.8300018,80.48000336,12:12:46
187.8500061,80.48000336,12:12:47
187.8800049,80.48000336,12:12:48
187.9100037,80.48000336,12:12:49
187.9199982,80.48000336,12:12:50
187.9499969,80.48000336,12:12:51
188,80.48000336,12:12:52
188.0200043,80.48000336,12:12:53
188.0399933,80.48000336,12:12:54
188.0700073,80.48000336,12:12:55
188.0800018,80.48000336,12:12:57
188.1100006,80.48000336,12:12:58
188.1399994,80.48000336,12:12:59
188.1499939,80.47000122,12:13:00
188.1799927,80.47000122,12:13:01
188.1999969,80.47000122,12:13:02
188.2299957,80.47000122,12:13:03
188.2599945,80.47000122,12:13:04
188.2599945,80.47000122,12:13:05
188.2799988,80.47000122,12:13:06
188.3099976,80.47000122,12:13:07
188.3399963,80.47000122,12:13:08
188.3699951,80.47000122,12:13:09
188.3800049,80.47000122,12:13:10
188.6799927,80.47000122,12:13:11
188.9199982,80.45999908,12:13:12
189.3899994,80.44999695,12:13:13
189.8500061,80.44000244,12:13:14
190.0800018,80.43000031,12:13:15
190.5399933,80.41999817,12:13:16
190.7799988,80.41000366,12:13:17
191.2400055,80.40000153,12:13:18
191.7100067,80.37999725,12:13:19
191.9400024,80.37999725,12:13:20
192.4100037,80.36000061,12:13:21
192.6399994,80.34999847,12:13:22
193.1499939,80.33000183,12:13:23
193.6199951,80.31999969,12:13:24
193.8500061,80.30999756,12:13:25
194.3099976,80.29000092,12:13:26
194.5299988,80.27999878,12:13:27
194.9700012,80.26000214,12:13:28
195.4199982,80.25,12:13:29
195.6300049,80.23999786,12:13:30
196.0800018,80.22000122,12:13:31
196.3099976,80.20999908,12:13:32
196.7299957,80.19000244,12:13:33
197.1399994,80.16999817,12:13:34
197.3500061,80.16000366,12:13:35
197.8000031,80.13999939,12:13:36
198.0200043,80.12999725,12:13:37
198.4499969,80.11000061,12:13:38
198.8899994,80.08000183,12:13:39
199.1000061,80.06999969,12:13:40
199.5399933,80.05000305,12:13:41
199.7400055,80.04000092,12:13:42
200.1799927,80.01000214,12:13:43
200.6000061,79.98999786,12:13:44
200.8099976,79.98000336,12:13:45
201.2400055,79.94999695,12:13:46
201.4499969,79.94000244,12:13:47
201.8699951,79.91000366,12:13:48
202.2899933,79.88999939,12:13:49
202.4900055,79.87999725,12:13:50
202.9199982,79.84999847,12:13:51
203.1199951,79.83999634,12:13:52
203.5399933,79.80999756,12:13:53
203.9400024,79.77999878,12:13:54
204.1499939,79.76999664,12:13:55
204.5500031,79.73999786,12:13:56
204.7599945,79.72000122,12:13:57
205.1699982,79.69999695,12:13:58
205.5700073,79.66999817,12:13:59
205.7700043,79.65000153,12:14:00
206.1699982,79.62000275,12:14:01
206.5700073,79.58999634,12:14:02
206.7700043,79.56999969,12:14:03
207.1600037,79.54000092,12:14:04
207.3600006,79.52999878,12:14:05
207.7599945,79.5,12:14:06
208.1199951,79.47000122,12:14:07
208.2899933,79.44999695,12:14:08
208.6199951,79.41999817,12:14:09
208.7599945,79.41000366,12:14:10
209.0500031,79.38999939,12:14:11
209.1799927,79.37000275,12:14:12
209.4299927,79.34999847,12:14:13
209.6600037,79.33000183,12:14:14
209.7700043,79.31999969,12:14:15
209.9700012,79.30000305,12:14:16
210.0599976,79.30000305,12:14:17
210.2400055,79.27999878,12:14:18
210.3999939,79.26000214,12:14:19
210.4700012,79.26000214,12:14:20
210.6199951,79.23999786,12:14:21
210.6799927,79.23999786,12:14:22
210.8099976,79.23000336,12:14:23
210.9299927,79.22000122,12:14:24
210.9799957,79.20999908,12:14:25
211.0899963,79.19999695,12:14:26
211.1300049,79.19999695,12:14:27
211.2299957,79.19000244,12:14:28
211.3200073,79.18000031,12:14:29
211.3600006,79.16999817,12:14:30
211.4299927,79.16999817,12:14:31
211.4700012,79.16000366,12:14:32
211.5399933,79.16000366,12:14:33
211.6100006,79.15000153,12:14:34
211.6399994,79.15000153,12:14:35
211.6999969,79.13999939,12:14:36
211.7299957,79.13999939,12:14:37
211.7899933,79.12999725,12:14:38
211.8399963,79.12999725,12:14:39
211.8600006,79.12000275,12:14:40
211.9100037,79.12000275,12:14:41
211.9299927,79.12000275,12:14:42
211.9799957,79.11000061,12:14:43
212.0200043,79.11000061,12:14:44
212.0399933,79.11000061,12:14:45
212.0800018,79.09999847,12:14:46
212.1000061,79.09999847,12:14:47
212.1399994,79.08999634,12:14:48
212.1699982,79.08999634,12:14:49
212.1900024,79.08999634,12:14:50
212.2200012,79.08999634,12:14:51
212.2299957,79.08000183,12:14:52
212.2599945,79.08000183,12:14:53
212.3000031,79.08000183,12:14:54
212.3099976,79.08000183,12:14:55
212.3399963,79.06999969,12:14:56
212.3500061,79.06999969,12:14:57
212.3800049,79.06999969,12:14:58
212.4100037,79.06999969,12:14:59
212.4299927,79.05999756,12:15:00
212.4499969,79.05999756,12:15:01
212.4700012,79.05999756,12:15:02
212.5,79.05999756,12:15:03
212.5200043,79.05999756,12:15:04
212.5399933,79.05000305,12:15:05
212.5599976,79.05000305,12:15:06
212.5800018,79.05000305,12:15:07
212.6000061,79.05000305,12:15:08
212.6300049,79.05000305,12:15:09
212.6399994,79.04000092,12:15:10
212.6600037,79.04000092,12:15:11
212.6699982,79.04000092,12:15:12
212.6999969,79.04000092,12:15:13
212.7200012,79.02999878,12:15:14
212.7299957,79.02999878,12:15:15
212.75,79.02999878,12:15:16
212.7599945,79.02999878,12:15:17
212.7899933,79.02999878,12:15:18
212.8099976,79.01999664,12:15:19
212.8200073,79.01999664,12:15:20
212.8500061,79.01999664,12:15:21
212.8600006,79.01999664,12:15:22
212.8800049,79.01999664,12:15:23
212.8999939,79.01000214,12:15:24
212.9100037,79.01000214,12:15:25
212.9299927,79.01000214,12:15:26
212.9400024,79.01000214,12:15:27
212.9700012,79.01000214,12:15:28
212.9900055,79,12:15:29
213,79,12:15:30
213.0200043,79,12:15:31
213.0299988,79,12:15:32
213.0599976,79,12:15:33
213.0899963,78.98999786,12:15:34
213.1100006,78.98999786,12:15:35
213.1199951,78.98999786,12:15:36
213.1399994,78.98999786,12:15:37
213.1600037,78.98000336,12:15:39
213.1799927,78.98000336,12:15:40
213.1999969,78.98000336,12:15:41
213.2100067,78.98000336,12:15:42
213.2299957,78.98000336,12:15:43
213.25,78.98000336,12:15:44
213.2700043,78.97000122,12:15:45
213.2899933,78.97000122,12:15:46
213.3000031,78.97000122,12:15:47
213.3200073,78.97000122,12:15:48
213.3399963,78.97000122,12:15:49
213.3500061,78.97000122,12:15:50
213.3699951,78.95999908,12:15:51
213.3899994,78.95999908,12:15:52
213.4100037,78.95999908,12:15:53
213.4299927,78.95999908,12:15:54
213.4400024,78.95999908,12:15:55
213.4600067,78.94999695,12:15:56
213.4700012,78.94999695,12:15:57
213.4900055,78.94999695,12:15:58
213.5200043,78.94999695,12:15:59
213.5299988,78.94999695,12:16:00
213.5500031,78.94999695,12:16:01
213.5599976,78.94000244,12:16:02
213.5800018,78.94000244,12:16:03
213.6100006,78.94000244,12:16:04
213.6199951,78.94000244,12:16:05
213.6399994,78.94000244,12:16:06
213.6499939,78.93000031,12:16:07
213.6699982,78.93000031,12:16:08
213.6900024,78.93000031,12:16:09
213.6999969,78.93000031,12:16:10
213.7200012,78.93000031,12:16:11
213.7299957,78.91999817,12:16:12
213.75,78.91999817,12:16:13
213.7700043,78.91999817,12:16:14
213.7700043,78.91999817,12:16:15
213.8099976,78.91999817,12:16:16
