Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),RAFix,DecFix
2026-07-10,11:57:19,4.00E-05,-43.98441696,-118.7211838,379.8027344,336.3300171,43.47271729,,3.095733404,403.4983826,0.8590806723,7.97368288,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.2976227,81.87024689,12.23627377,1.584285736,0,10,0,0,2026-07-10T15:57:18.675Z,193.1199951,81.90000153,0,0,5.532032483,27.2816685
2026-07-10,11:57:20,3.98E-05,-44.0065918,-118.7429504,377.9039612,336.3300171,41.57394409,,3.095733404,385.8746338,0.8547858596,7.933819771,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.3232727,81.86946106,12.23625469,1.584266663,0,10,0,0,2026-07-10T15:57:19.684Z,193.1399994,81.90000153,0,0,5.532104256,27.28225728
2026-07-10,11:57:21,3.95E-05,-44.03305054,-118.7698212,375.5732117,336.3300171,39.24319458,,3.095733404,364.2414246,0.8495138884,7.884887218,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.3489227,81.86867523,12.23623466,1.584246635,0,10,0,0,2026-07-10T15:57:20.696Z,193.1699982,81.90000153,0,0,5.532072752,27.28314188
2026-07-10,11:57:22,3.93E-05,-44.05715179,-118.794487,373.4464111,336.3300171,37.11639404,,3.095733404,344.5012512,0.8447032571,7.840236664,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.3745728,81.8678894,12.23621559,1.584227562,0,10,0,0,2026-07-10T15:57:21.698Z,193.1799927,81.90000153,0,0,5.532248,27.28343703
2026-07-10,11:57:23,3.94E-05,-44.04784012,-118.7867432,374.1125183,336.3300171,37.78250122,,3.095733404,350.6838379,0.8462099433,7.854220867,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.4002228,81.86709595,12.23619556,1.584207535,0,10,0,0,2026-07-10T15:57:22.697Z,193.2100067,81.88999939,0,0,5.532058726,27.27454591
2026-07-10,11:57:24,3.92E-05,-44.06192017,-118.7971497,373.2173767,336.3300171,36.88735962,,3.095733404,342.3754272,0.8441851735,7.835428238,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.4258575,81.86631012,12.23617744,1.584189415,0,10,0,0,2026-07-10T15:57:23.699Z,193.2299957,81.88999939,0,0,5.53213048,27.27513888
2026-07-10,11:57:25,3.93E-05,-44.05356216,-118.7897415,373.854248,336.3300171,37.52423096,,3.095733404,348.2866211,0.8456257582,7.848798752,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.4514923,81.86551666,12.23615742,1.584169388,0,10,0,0,2026-07-10T15:57:24.708Z,193.2400055,81.88999939,0,0,5.532305473,27.27543616
2026-07-10,11:57:26,3.94E-05,-44.04560852,-118.7831268,374.4241943,336.3300171,38.09417725,,3.095733404,353.5766602,0.8469148874,7.860764503,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.4771118,81.86471558,12.23613834,1.584150314,0,10,0,0,2026-07-10T15:57:25.719Z,193.2799988,81.88999939,0,0,5.532170351,27.2766261
2026-07-10,11:57:27,3.94E-05,-44.04195023,-118.7786331,374.8121948,336.3300171,38.48217773,,3.095733404,357.1779785,0.8477925658,7.868910313,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.5027466,81.86392212,12.23611832,1.584130287,0,10,0,0,2026-07-10T15:57:26.722Z,193.3000031,81.88999939,0,0,5.532241993,27.27722263
2026-07-10,11:57:28,3.96E-05,-44.02787399,-118.7660141,375.9023132,336.3300171,39.57229614,,3.095733404,367.296051,0.8502582908,7.891796589,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.5283661,81.86312866,12.23609924,1.584111214,0,10,0,0,2026-07-10T15:57:27.720Z,193.3300018,81.88999939,0,0,5.532210293,27.27811884
2026-07-10,11:57:29,3.96E-05,-44.02554321,-118.7628784,376.1743774,336.3300171,39.84436035,,3.095733404,369.821228,0.8508736491,7.897508144,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.5539703,81.86232758,12.23607922,1.584091187,0,10,0,0,2026-07-10T15:57:28.737Z,193.3600006,81.87999725,0,0,5.532019228,27.26924327
2026-07-10,11:57:30,3.97E-05,-44.01074982,-118.746315,377.6114197,336.3300171,41.28140259,,3.095733404,383.1593628,0.8541241288,7.927678108,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.5795898,81.86152649,12.2360611,1.584073067,0,10,0,0,2026-07-10T15:57:29.753Z,193.3699951,81.87999725,0,0,5.532194304,27.26954331
2026-07-10,11:57:31,3.96E-05,-44.02386093,-118.7623901,376.2165527,336.3300171,39.88653564,,3.095733404,370.2127075,0.8509690762,7.898393631,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.6051941,81.8607254,12.23604107,1.58405304,0,10,0,0,2026-07-10T15:57:30.750Z,193.4100037,81.87999725,0,0,5.532058713,27.27074657
2026-07-10,11:57:32,3.94E-05,-44.03992081,-118.7768936,374.9621582,336.3300171,38.63214111,,3.095733404,358.5698853,0.8481317163,7.872058392,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.6307831,81.85991669,12.236022,1.584033966,0,10,0,0,2026-07-10T15:57:31.752Z,193.4199982,81.87999725,0,0,5.532233805,27.27104771
2026-07-10,11:57:33,3.96E-05,-44.01934814,-118.7557983,376.7877808,336.3300171,40.45776367,,3.095733404,375.5146484,0.852261126,7.910386086,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.6563873,81.8591156,12.23600197,1.584013939,0,10,0,0,2026-07-10T15:57:32.762Z,193.4600067,81.87999725,0,0,5.532098293,27.2722554
2026-07-10,11:57:34,3.98E-05,-44.00508118,-118.7424011,377.9521484,336.3300171,41.62213135,,3.095733404,386.3218689,0.8548948169,7.934831142,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.6819763,81.85830688,12.23598289,1.583994865,0,10,0,0,2026-07-10T15:57:33.776Z,193.4900055,81.87999725,0,0,5.532066399,27.27316326
2026-07-10,11:57:35,3.98E-05,-43.99805832,-118.7361374,378.4975586,336.3300171,42.1675415,,3.095733404,391.3841858,0.8561285138,7.94628191,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.7075653,81.85749817,12.23596287,1.583974838,0,10,0,0,2026-07-10T15:57:34.778Z,193.5,81.87999725,0,0,5.532241518,27.27346617
2026-07-10,11:57:36,4.00E-05,-43.97671127,-118.7171707,380.1541748,336.3300171,43.82415771,,3.095733404,406.7603149,0.8598756194,7.981060982,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.733139,81.85668945,12.23594475,1.583956718,0,10,0,0,2026-07-10T15:57:35.778Z,193.5399933,81.87999725,0,0,5.53210626,27.27468048
2026-07-10,11:57:37,4.00E-05,-43.98467636,-118.7200317,379.9039307,336.3300171,43.57391357,,3.095733404,404.4376221,0.8593096137,7.975807667,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.7587128,81.85588074,12.23592472,1.583936691,0,10,0,0,2026-07-10T15:57:36.783Z,193.5500031,81.87000275,0,0,5.532119753,27.26522512
2026-07-10,11:57:38,3.96E-05,-44.01768112,-118.7545395,376.8973083,336.3300171,40.56729126,,3.095733404,376.53125,0.8525089025,7.912685394,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.7842865,81.85506439,12.23590565,1.583917618,0,10,0,0,2026-07-10T15:57:37.795Z,193.5899963,81.87000275,0,0,5.531984092,27.26644523
2026-07-10,11:57:39,3.95E-05,-44.0352478,-118.7748718,375.1370239,336.3300171,38.80700684,,3.095733404,360.1929016,0.8485272527,7.875729561,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.809845,81.85425568,12.23588562,1.583897591,0,10,0,0,2026-07-10T15:57:38.804Z,193.6199951,81.87000275,0,0,5.531951976,27.26736276
2026-07-10,11:57:40,3.95E-05,-44.03534317,-118.7720871,375.3771057,336.3300171,39.04708862,,3.095733404,362.4212341,0.8490703106,7.880770206,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.8354187,81.85343933,12.23586655,1.583878517,0,10,0,0,2026-07-10T15:57:39.805Z,193.6399994,81.87000275,0,0,5.532023375,27.26797571
2026-07-10,11:57:41,3.93E-05,-44.0596199,-118.7962112,373.29776,336.3300171,36.96774292,,3.095733404,343.1214905,0.8443670273,7.837115765,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.8609619,81.85262299,12.23584652,1.58385849,0,10,0,0,2026-07-10T15:57:40.808Z,193.6600037,81.87000275,0,0,5.532094799,27.26858954
2026-07-10,11:57:42,3.94E-05,-44.04604721,-118.7845612,374.300415,336.3300171,37.97039795,,3.095733404,352.4277954,0.8466349244,7.858165741,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.8865204,81.85179901,12.2358284,1.58384037,0,10,0,0,2026-07-10T15:57:41.820Z,193.6799927,81.87000275,0,0,5.532166383,27.26920379
2026-07-10,11:57:43,3.95E-05,-44.03907013,-118.7766342,374.9842834,336.3300171,38.65426636,,3.095733404,358.7752075,0.8481817842,7.872522831,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.9120636,81.85098267,12.23580837,1.583820343,0,10,0,0,2026-07-10T15:57:42.833Z,193.7200012,81.87000275,0,0,5.532030741,27.27043588
2026-07-10,11:57:44,3.94E-05,-44.04595947,-118.7832413,374.4143982,336.3300171,38.0843811,,3.095733404,353.4857483,0.8468927741,7.86055851,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.9376068,81.85015869,12.2357893,1.58380127,0,10,0,0,2026-07-10T15:57:43.833Z,193.75,81.87000275,0,0,5.531998757,27.27136204
2026-07-10,11:57:45,3.96E-05,-44.02215958,-118.7602005,376.4059448,336.3300171,40.07592773,,3.095733404,371.9705811,0.8513974547,7.902369976,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.96315,81.84934235,12.23576927,1.583781242,0,10,0,0,2026-07-10T15:57:44.833Z,193.7700043,81.87000275,0,0,5.532070245,27.27198075
2026-07-10,11:57:46,3.94E-05,-44.04099655,-118.7787247,374.803894,336.3300171,38.47387695,,3.095733404,357.1008911,0.8477737308,7.86873579,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,193.988678,81.84851074,12.2357502,1.583762169,0,10,0,0,2026-07-10T15:57:45.842Z,193.7899933,81.86000061,0,0,5.531977497,27.26284089
2026-07-10,11:57:47,3.94E-05,-44.04452133,-118.7818222,374.5366516,336.3300171,38.20663452,,3.095733404,354.6204834,0.8471692801,7.863125324,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.0142059,81.84768677,12.23573017,1.583742142,0,10,0,0,2026-07-10T15:57:46.849Z,193.8099976,81.86000061,0,0,5.532048776,27.26346207
2026-07-10,11:57:48,3.94E-05,-44.04826355,-118.78582,374.1920776,336.3300171,37.86206055,,3.095733404,351.4222412,0.8463898897,7.855891228,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.0397186,81.84686279,12.23571205,1.583724022,0,10,0,0,2026-07-10T15:57:47.846Z,193.8399963,81.86000061,0,0,5.532016545,27.26439526
2026-07-10,11:57:49,3.93E-05,-44.05955124,-118.7961578,373.3022461,336.3300171,36.972229,,3.095733404,343.163147,0.8443771601,7.837209702,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.0652313,81.84603119,12.23569202,1.583703995,0,10,0,0,2026-07-10T15:57:48.847Z,193.8800049,81.86000061,0,0,5.53188065,27.26564293
2026-07-10,11:57:50,3.94E-05,-44.04357529,-118.7796326,374.7258301,336.3300171,38.39581299,,3.095733404,356.3763733,0.8475971818,7.867096901,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.090744,81.84519958,12.235672,1.583683968,0,10,0,0,2026-07-10T15:57:49.855Z,193.8899994,81.86000061,0,0,5.532055667,27.26595516
2026-07-10,11:57:51,3.99E-05,-43.98664474,-118.7216949,379.7585144,336.3300171,43.42849731,,3.095733404,403.0879211,0.8589806557,7.972754478,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.1162567,81.84436798,12.23565292,1.583664894,0,10,0,0,2026-07-10T15:57:50.869Z,193.9199982,81.86000061,0,0,5.532023506,27.26689367
2026-07-10,11:57:52,3.97E-05,-44.01340485,-118.7518463,377.1310425,336.3300171,40.80102539,,3.095733404,378.7006836,0.8530375957,7.917592525,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.1417542,81.84353638,12.2356329,1.583644867,0,10,0,0,2026-07-10T15:57:51.874Z,193.9400024,81.86000061,0,0,5.532094876,27.2675206
2026-07-10,11:57:53,3.95E-05,-44.03819656,-118.7748947,375.1347046,336.3300171,38.8046875,,3.095733404,360.1713867,0.8485220075,7.875680923,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.1672516,81.84270477,12.23561382,1.583625793,0,10,0,0,2026-07-10T15:57:52.876Z,193.9700012,81.86000061,0,0,5.532062767,27.26846243
2026-07-10,11:57:54,3.94E-05,-44.04978943,-118.7866592,374.1199036,336.3300171,37.78988647,,3.095733404,350.7523499,0.8462266326,7.854375839,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.192749,81.84186554,12.23559475,1.58360672,0,10,0,0,2026-07-10T15:57:53.881Z,194.0099945,81.86000061,0,0,5.531927212,27.26972114
2026-07-10,11:57:55,3.99E-05,-43.98823166,-118.7246552,379.4992981,336.3300171,43.16928101,,3.095733404,400.6819763,0.8583943844,7.967312336,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.2182312,81.84102631,12.23557568,1.583587646,0,10,0,0,2026-07-10T15:57:54.904Z,194.0200043,81.86000061,0,0,5.532102115,27.27003673
2026-07-10,11:57:56,3.98E-05,-43.99781799,-118.7363358,378.4800415,336.3300171,42.15002441,,3.095733404,391.2216187,0.8560888767,7.945913792,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.2437134,81.84018707,12.23555565,1.583567619,0,10,0,0,2026-07-10T15:57:55.905Z,194.0500031,81.86000061,0,0,5.532070102,27.27098388
2026-07-10,11:57:57,3.95E-05,-44.03455734,-118.773407,375.2633057,336.3300171,38.93328857,,3.095733404,361.3649902,0.8488129377,7.878380775,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.2691956,81.83934784,12.23553658,1.583548546,0,10,0,0,2026-07-10T15:57:56.906Z,194.0700073,81.84999847,0,0,5.531973886,27.26186749
2026-07-10,11:57:58,3.98E-05,-44.00236893,-118.7405014,378.1176758,336.3300171,41.78765869,,3.095733404,387.8582764,0.8552692533,7.938306332,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.2946625,81.83850861,12.23551655,1.583528519,0,10,0,0,2026-07-10T15:57:57.908Z,194.1000061,81.84999847,0,0,5.531941561,27.26281902
2026-07-10,11:57:59,4.00E-05,-43.97854996,-118.7154465,380.3049622,336.3300171,43.97494507,,3.095733404,408.1598816,0.8602166772,7.984226704,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.3201294,81.83766174,12.23549843,1.583510399,0,10,0,0,2026-07-10T15:57:58.927Z,194.1300049,81.84999847,0,0,5.531909267,27.26377256
2026-07-10,11:58:00,3.98E-05,-43.99830246,-118.7349319,378.6022949,336.3300171,42.27227783,,3.095733404,392.3563232,0.8563653827,7.948480606,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.3455963,81.83682251,12.2354784,1.583490372,0,10,0,0,2026-07-10T15:57:59.937Z,194.1499939,81.84999847,0,0,5.531980707,27.26440903
2026-07-10,11:58:01,3.96E-05,-44.0185585,-118.7547989,376.8744507,336.3300171,40.54443359,,3.095733404,376.3190918,0.8524571657,7.912205696,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.371048,81.83597565,12.23545933,1.583471298,0,10,0,0,2026-07-10T15:58:00.935Z,194.1799927,81.84999847,0,0,5.531948466,27.26536588
2026-07-10,11:58:02,3.93E-05,-44.05295181,-118.7896118,373.865509,336.3300171,37.53549194,,3.095733404,348.3911438,0.8456512094,7.849035263,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.3964996,81.83512878,12.2354393,1.583451271,0,10,0,0,2026-07-10T15:58:01.934Z,194.1999969,81.84999847,0,0,5.532019784,27.26600505
2026-07-10,11:58:03,3.97E-05,-44.01673508,-118.7552185,376.8381348,336.3300171,40.50811768,,3.095733404,375.9819946,0.8523750305,7.911443233,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.4219513,81.83427429,12.23542023,1.583432198,0,10,0,0,2026-07-10T15:58:02.944Z,194.2299957,81.84999847,0,0,5.531987608,27.26696522
2026-07-10,11:58:04,3.95E-05,-44.03860474,-118.7754745,375.0849304,336.3300171,38.75491333,,3.095733404,359.7093811,0.8484094143,7.874636173,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.4473877,81.83342743,12.2354002,1.58341217,0,10,0,0,2026-07-10T15:58:03.963Z,194.2599945,81.84999847,0,0,5.531955452,27.26792739
2026-07-10,11:58:05,3.99E-05,-43.98849869,-118.7251129,379.459259,336.3300171,43.12924194,,3.095733404,400.3103638,0.8583037853,7.966472149,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.4728241,81.83257294,12.23538208,1.583394051,0,10,0,0,2026-07-10T15:58:04.962Z,194.2700043,81.84999847,0,0,5.532130326,27.26824888
2026-07-10,11:58:06,3.98E-05,-44.00209045,-118.7392273,378.2284546,336.3300171,41.8984375,,3.095733404,388.8864746,0.8555198312,7.940631866,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.4982605,81.83171844,12.23536205,1.583374023,0,10,0,0,2026-07-10T15:58:05.963Z,194.3099976,81.84999847,0,0,5.531994723,27.26953559
2026-07-10,11:58:07,3.93E-05,-44.05802917,-118.7943573,373.45755,336.3300171,37.12753296,,3.095733404,344.6046143,0.8447284698,7.840470314,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.5236816,81.83086395,12.23534298,1.58335495,0,10,0,0,2026-07-10T15:58:06.969Z,194.3300018,81.84999847,0,0,5.532066134,27.27018052
2026-07-10,11:58:08,3.92E-05,-44.07120895,-118.8089371,372.20578,336.3300171,35.87576294,,3.095733404,332.9861145,0.8418970704,7.814190388,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.5491028,81.83000946,12.23532295,1.583334923,0,10,0,0,2026-07-10T15:58:07.976Z,194.3500061,81.83999634,0,0,5.531966616,27.26108735
2026-07-10,11:58:09,3.93E-05,-44.0554924,-118.7924728,373.6191711,336.3300171,37.28915405,,3.095733404,346.1047363,0.8450940251,7.843863487,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.5745239,81.82914734,12.23530388,1.583315849,0,10,0,0,2026-07-10T15:58:08.977Z,194.3899994,81.83999634,0,0,5.531830657,27.26238261
2026-07-10,11:58:10,3.94E-05,-44.04458237,-118.7817612,374.5418091,336.3300171,38.21179199,,3.095733404,354.668335,0.8471809626,7.863233566,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.5999298,81.82829285,12.23528385,1.583295822,0,10,0,0,2026-07-10T15:58:09.977Z,194.3999939,81.83999634,0,0,5.53200563,27.26270686
2026-07-10,11:58:11,3.96E-05,-44.02280045,-118.7582703,376.5733032,336.3300171,40.24328613,,3.095733404,373.5239563,0.8517760038,7.905883312,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.6253357,81.82743073,12.23526573,1.583277702,0,10,0,0,2026-07-10T15:58:10.982Z,194.4400024,81.83999634,0,0,5.531869586,27.26400704
2026-07-10,11:58:12,3.97E-05,-44.01644135,-118.7545471,376.8963623,336.3300171,40.56634521,,3.095733404,376.5224609,0.8525067568,7.912665844,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.6507416,81.8265686,12.2352457,1.583257675,0,10,0,0,2026-07-10T15:58:11.992Z,194.4499969,81.83999634,0,0,5.532044565,27.26433239
2026-07-10,11:58:13,3.95E-05,-44.03754044,-118.7766571,374.9824829,336.3300171,38.65246582,,3.095733404,358.7585144,0.848177731,7.872485161,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.6761322,81.82569885,12.23522663,1.583238602,0,10,0,0,2026-07-10T15:58:13.000Z,194.4799957,81.83999634,0,0,5.532012294,27.26531027
2026-07-10,11:58:14,3.94E-05,-44.0450058,-118.7820892,374.5137634,336.3300171,38.18374634,,3.095733404,354.4080505,0.8471174836,7.862644672,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.7015228,81.82483673,12.2352066,1.583218575,0,10,0,0,2026-07-10T15:58:13.999Z,194.5099945,81.83999634,0,0,5.531980055,27.26629014
2026-07-10,11:58:15,3.98E-05,-44.00180435,-118.7424011,377.9519653,336.3300171,41.62194824,,3.095733404,386.3201904,0.8548943996,7.934827328,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.7269135,81.82396698,12.23518753,1.583199501,0,10,0,0,2026-07-10T15:58:15.004Z,194.5299988,81.83999634,0,0,5.532051373,27.26694466
2026-07-10,11:58:16,3.96E-05,-44.02501297,-118.7626266,376.1958618,336.3300171,39.86584473,,3.095733404,370.0206604,0.8509222865,7.897959232,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.7522888,81.82310486,12.2351675,1.583179474,0,10,0,0,2026-07-10T15:58:16.019Z,194.5599976,81.83999634,0,0,5.532019188,27.26792786
2026-07-10,11:58:17,3.94E-05,-44.04835129,-118.7866287,374.1222534,336.3300171,37.79223633,,3.095733404,350.7741394,0.8462319374,7.85442543,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.7776642,81.82223511,12.23514938,1.583161354,0,10,0,0,2026-07-10T15:58:17.031Z,194.5800018,81.83999634,0,0,5.532090544,27.26858459
2026-07-10,11:58:18,3.95E-05,-44.03693771,-118.7745209,375.1672974,336.3300171,38.83728027,,3.095733404,360.4739075,0.8485957384,7.876365185,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.8030396,81.82135773,12.23512936,1.583141327,0,10,0,0,2026-07-10T15:58:18.029Z,194.6100006,81.83999634,0,0,5.532058425,27.26957111
2026-07-10,11:58:19,3.93E-05,-44.05158234,-118.7882309,373.9843445,336.3300171,37.65432739,,3.095733404,349.4941406,0.8459200263,7.851530075,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.8283997,81.82048798,12.23511028,1.583122253,0,10,0,0,2026-07-10T15:58:19.030Z,194.6399994,81.83000183,0,0,5.53185214,27.26083871
2026-07-10,11:58:20,3.94E-05,-44.03973007,-118.7781219,374.8561401,336.3300171,38.52612305,,3.095733404,357.5858459,0.8478919268,7.869832993,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.8537598,81.8196106,12.23509026,1.583102226,0,10,0,0,2026-07-10T15:58:20.044Z,194.6499939,81.83000183,0,0,5.532027075,27.26116886
2026-07-10,11:58:21,3.93E-05,-44.05734253,-118.7925949,373.6086731,336.3300171,37.27865601,,3.095733404,346.0072937,0.8450703025,7.843643188,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.8791199,81.81874084,12.23507118,1.583083153,0,10,0,0,2026-07-10T15:58:21.067Z,194.6900024,81.83000183,0,0,5.531890925,27.26249268
2026-07-10,11:58:22,3.93E-05,-44.05426025,-118.7930298,373.5716858,336.3300171,37.2416687,,3.095733404,345.6640015,0.8449866176,7.842866421,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.9044647,81.81786346,12.23505116,1.583063126,0,10,0,0,2026-07-10T15:58:22.064Z,194.7100067,81.83000183,0,0,5.53196214,27.26315592
2026-07-10,11:58:23,3.92E-05,-44.06821442,-118.8064651,372.4174194,336.3300171,36.08740234,,3.095733404,334.9505005,0.8423757553,7.818633556,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.9298096,81.81698608,12.23503208,1.583044052,0,10,0,0,2026-07-10T15:58:23.065Z,194.7400055,81.83000183,0,0,5.5319298,27.26415219
2026-07-10,11:58:24,3.95E-05,-44.03380585,-118.769165,375.6300049,336.3300171,39.29998779,,3.095733404,364.7685852,0.8496423364,7.886079311,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.9551392,81.81610107,12.23501301,1.583024979,0,10,0,0,2026-07-10T15:58:24.077Z,194.7599945,81.83000183,0,0,5.532001211,27.26481714
2026-07-10,11:58:25,3.99E-05,-43.99271774,-118.7294922,379.0773926,336.3300171,42.74737549,,3.095733404,396.7659912,0.8574400544,7.958455086,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,194.980484,81.81522369,12.23499298,1.583004951,0,10,0,0,2026-07-10T15:58:25.083Z,194.7799988,81.83000183,0,0,5.532072488,27.26548349
2026-07-10,11:58:26,3.98E-05,-43.99982071,-118.737587,378.3714905,336.3300171,42.04147339,,3.095733404,390.2140808,0.8558433652,7.943634987,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,195.0057983,81.81433868,12.23497391,1.582985878,0,10,0,0,2026-07-10T15:58:26.084Z,194.8099976,81.83000183,0,0,5.532040227,27.26648441
2026-07-10,11:58:27,3.92E-05,-44.06703568,-118.8041306,372.6175537,336.3300171,36.28753662,,3.095733404,336.808075,0.8428284526,7.822835445,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,195.0311279,81.81345367,12.23495388,1.582965851,0,10,0,0,2026-07-10T15:58:27.084Z,194.8300018,81.83000183,0,0,5.532111531,27.26715297
2026-07-10,11:58:28,3.92E-05,-44.07167053,-118.80793,372.2922363,336.3300171,35.96221924,,3.095733404,333.7886047,0.8420926332,7.816005707,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,195.0564423,81.81256866,12.23493481,1.582946777,0,10,0,0,2026-07-10T15:58:28.088Z,194.8600006,81.83000183,0,0,5.532079325,27.26815721
2026-07-10,11:58:29,3.98E-05,-43.99773026,-118.7344818,378.6417542,336.3300171,42.31173706,,3.095733404,392.7225647,0.8564546704,7.949308872,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,195.0817566,81.81168365,12.23491573,1.582927704,0,10,0,0,2026-07-10T15:58:29.102Z,194.8899994,81.81999969,0,0,5.531869926,27.25944446
2026-07-10,11:58:30,3.98E-05,-44.00131607,-118.7378082,378.3516541,336.3300171,42.02163696,,3.095733404,390.0299683,0.8557984829,7.943218708,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,195.1070709,81.81079102,12.23489666,1.58290863,0,10,0,0,2026-07-10T15:58:30.108Z,194.9100037,81.81999969,0,0,5.531941054,27.26011732
2026-07-10,11:58:31,3.93E-05,-44.06113434,-118.797554,373.1828003,336.3300171,36.8527832,,3.095733404,342.0544739,0.8441069722,7.834702015,6.09E-05,0,5.501666546,27.24861145,179.6632843,-3.794453382,195.13237,81.80989838,12.23487663,1.582888603,0,10,0,0,2026-07-10T15:58:31.108Z,194.9400024,81.81999969,0,0,5.531908586,27.26112802
