Dec,5.4,5.41,5.42,5.43,5.44,5.45,5.46,5.47,5.48,5.49,5.5,5.51,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5.63,5.64,5.65,5.66,5.67,5.68,5.69,5.7,5.71,5.72,5.73,5.74,5.75,5.76,5.77,5.78,5.79,5.8
29.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.934175138120295,-44.40648314293394,-43.93809161466711,-43.934843210073616,-43.940291153757194,-43.941585540771484,-43.95048268636068,-43.95883083343506,-43.95007801055908,-43.928009033203125,-43.92211023966471,-43.92684119088309,-43.92507825578962,-43.91957909720285,-43.92461068289621,-43.920162200927734,-43.93831852504185,-43.931780678885325,-43.93237468174526,-43.911168575286865,-43.904117584228516,-43.89752796718052,-43.886841365269255,-43.89553124564035,-43.88938740321568,-43.907959529331755,-43.91308266775949,-43.9230466570173,-43.929938725062776,-43.920113699776785,-43.91765022277832,-43.89814249674479
29.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.93794168744768,-44.40670476061233,-43.93895020851722,-43.94180679321289,-43.93766291001264,-43.94148635864258,-43.95048268636068,-43.95843778337751,-43.94939295450846,-43.928009033203125,-43.92211023966471,-43.921712239583336,-43.92507825578962,-43.91957909720285,-43.92461068289621,-43.920162200927734,-43.93831852504185,-43.931780678885325,-43.93237468174526,-43.91433334350586,-43.904117584228516,-43.89752796718052,-43.886841365269255,-43.89553124564035,-43.88938740321568,-43.907959529331755,-43.91308266775949,-43.925469080607094,-43.929938725062776,-43.920113699776785,-43.91765022277832,-43.89814249674479
29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.96983664376395,-44.41118449549521,-43.938446444556824,-43.94547502922289,-43.93735173543294,-43.94261512756348,-43.94143295288086,-43.96003723144531,-43.94939295450846,-43.92100143432617,-43.92790908813477,-43.92342185974121,-43.92755699157715,-43.92166837056478,-43.92326545715332,-43.92242240905762,-43.94059448242187,-43.934922536214195,-43.92682800292969,-43.91616287231445,-43.904117584228516,-43.89891357421875,-43.88647905985514,-43.89323806762695,-43.89232635498047,-43.907959529331755,-43.91804504394531,-43.925469080607094,-43.929938725062776,-43.92332776387533,-43.91947784423828,-43.89814249674479
29.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.96983664376395,-44.416396514229156,-43.93816812221821,-43.94231264931815,-43.94053486415318,-43.94261512756348,-43.94143295288086,-43.96003723144531,-43.94139556884765,-43.92100143432617,-43.92790908813477,-43.92342185974121,-43.92761154174805,-43.92166837056478,-43.92326545715332,-43.921226501464844,-43.94059448242187,-43.934922536214195,-43.92682800292969,-43.91616287231445,-43.89748916625977,-43.89891357421875,-43.889845275878905,-43.89323806762695,-43.89232635498047,-43.907959529331755,-43.91804504394531,-43.925469080607094,-43.92693773905436,-43.92557830810547,-43.91947784423828,-43.89814249674479
29.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.974313259124756,-44.45400413064396,-43.93782978431851,-43.944303175982306,-43.952548027038574,-43.93849754333496,-43.94736671447754,-43.97956943511963,-43.946228981018066,-43.92386341094971,-43.94013786315918,-43.91475041707357,-43.923468271891274,-43.927286783854164,-43.908983866373696,-43.93520863850912,-43.93956661224365,-43.94910176595052,-43.92422008514404,-43.91384506225586,-43.898056983947754,-43.897841135660805,-43.88850212097168,-43.88156318664551,-43.89232635498047,-43.88531239827474,-43.925042152404785,-43.93064498901367,-43.91754341125488,-43.92557830810547,-43.91947784423828,-43.89814249674479
29.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.97186613082886,-46.03750428699312,-43.94448885710343,-43.96686325073242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.86964797973633,-43.91490936279297,-43.86361312866211,-43.927358627319336,-43.94046211242676,-43.90856170654297,-43.93715794881185,-43.910593032836914,-43.89155387878418
29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.96858739852905,-45.853890460470446,-43.94329216366722,-43.981553077697754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.90607452392578,-43.89155387878418
29.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94814605712891,-45.318145513534546,-43.94103281838553,-43.97622013092041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.94814605712891,-45.31770193576813,-43.943498849868774,-43.95391311645508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.937116622924805,-44.59688790164777,-43.945763734670784,-43.953212102254234,-43.937068939208984,-43.96034240722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
