Date,Time,Power (FFT),Power (dBFS),Power (dBm),Tsys (K),Tsys0 (K),Tsource (K),Tb (K),Tsky (K),Sν (Jy),σTsys (K),σSsys (Jy),ΩA (sr),ΩS (sr),RA,Dec,l,b,Az,El,Vbcrs,Vlsr,Solar Flux (Jy),Air Temp (C),Sensor 1,Sensor 2,UTC,Az (Rot),El (Rot),Az Off (Rot),El Off (Rot),,True RA,True DEC
2026-07-11,11:01:23.133,4.465275560505688e-05,-43.50151824951172,-118.43067932128906,406.07733154296875,417.030029296875,-10.95269775390625,,3.0817766189575195,-101.65906524658203,0.9185115694999695,8.525299072265625,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1224365234375,49.76064682006836,19.599336624145508,24.551109313964844,0,10,0,0,2026-07-11T15:01:23.133Z,315.6600036621094,45.25,0,0,,0.8099482937955989,55.02477702400451
2026-07-11,11:01:24.129,4.466987957130186e-05,-43.49985122680664,-118.42901611328125,406.2328186035156,417.030029296875,-10.797210693359375,,3.0817766189575195,-100.21588897705078,0.9188632369041443,8.528563499450684,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1219482421875,49.75828170776367,19.599328994750977,24.551101684570312,0,10,0,0,2026-07-11T15:01:24.129Z,315.6600036621094,45.279998779296875,0,0,,0.8137134426682145,55.02430994105194
2026-07-11,11:01:25.130,4.4675016397377476e-05,-43.499351501464844,-118.42967224121094,406.1716613769531,417.030029296875,-10.858367919921875,,3.0817766189575195,-100.78353118896484,0.9187248945236206,8.5272798538208,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1214599609375,49.755916595458984,19.599321365356445,24.55109405517578,0,10,0,0,2026-07-11T15:01:25.130Z,315.6499938964844,45.33000183105469,0,0,,0.8197920995016577,55.0164435708661
2026-07-11,11:01:26.139,4.4830656406702474e-05,-43.484249114990234,-118.41384887695312,407.6540222167969,417.030029296875,-9.376007080078125,,3.0817766189575195,-87.0247802734375,0.9220778942108154,8.55840015411377,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1209411621094,49.7535514831543,19.59931182861328,24.551084518432617,0,10,0,0,2026-07-11T15:01:26.139Z,315.6499938964844,45.349998474121094,0,0,,0.82239711951487,55.01609815537855
2026-07-11,11:01:27.157,4.4672979129245505e-05,-43.499549865722656,-118.42750549316406,406.3746032714844,417.030029296875,-10.655426025390625,,3.0817766189575195,-98.89988708496094,0.9191839694976807,8.531539916992188,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1204528808594,49.75118637084961,19.59930419921875,24.551076889038086,0,10,0,0,2026-07-11T15:01:27.157Z,315.6499938964844,45.400001525878906,0,0,,0.8284932105723006,55.01518746110374
2026-07-11,11:01:28.158,4.489185812417418e-05,-43.47832489013672,-118.40828704833984,408.1764221191406,417.030029296875,-8.853607177734375,,3.0817766189575195,-82.1760482788086,0.9232594966888428,8.569368362426758,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.1199645996094,49.74882125854492,19.59929656982422,24.551069259643555,0,10,0,0,2026-07-11T15:01:28.158Z,315.6499938964844,45.45000076293945,0,0,,0.8345838664384058,55.014214497524385
2026-07-11,11:01:29.158,4.4977423385716975e-05,-43.470054626464844,-118.40079498291016,408.8815612792969,417.030029296875,-8.148468017578125,,3.0817766189575195,-75.63119506835938,0.9248544573783875,8.584172248840332,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.11944580078125,49.746456146240234,19.599288940429688,24.551061630249023,0,10,0,0,2026-07-11T15:01:29.158Z,315.6499938964844,45.470001220703125,0,0,,0.8371865704340558,55.013809213314886
2026-07-11,11:01:30.167,4.456821261555888e-05,-43.50974655151367,-118.44092559814453,405.1201477050781,417.030029296875,-11.909881591796875,,3.0817766189575195,-110.54330444335938,0.9163464903831482,8.505203247070312,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.11895751953125,49.74409103393555,19.599281311035156,24.551054000854492,0,10,0,0,2026-07-11T15:01:30.167Z,315.6499938964844,45.52000045776367,0,0,,0.8432790347287942,55.01274906761445
2026-07-11,11:01:31.173,4.473506851354614e-05,-43.4935188293457,-118.42351531982422,406.74774169921875,417.030029296875,-10.28228759765625,,3.0817766189575195,-95.43655395507812,0.9200279712677002,8.539373397827148,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.11846923828125,49.74172592163086,19.599273681640625,24.55104637145996,0,10,0,0,2026-07-11T15:01:31.173Z,315.6499938964844,45.54999923706055,0,0,,0.8470454704280523,55.01208401905665
2026-07-11,11:01:32.175,4.491301660891622e-05,-43.47627639770508,-118.40586853027344,408.4039611816406,417.030029296875,-8.626068115234375,,3.0817766189575195,-80.0641098022461,0.9237741827964783,8.574145317077637,6.088603549869731e-05,0,1.3333333730697632,55,127.1252212524414,-7.642813205718994,316.11798095703125,49.73936080932617,19.599266052246094,24.55103874206543,0,10,0,0,2026-07-11T15:01:32.175Z,315.6499938964844,45.599998474121094,0,0,,0.8531354773091521,55.010924211213315
